,0
0,0.000780046
1,0.0008788109
2,0.0011323094
3,0.0011507869
4,0.0016195774
5,0.001774013
6,0.0026834607
7,0.00290066
8,0.0032197833
9,0.0036060214
10,0.0038192272
11,0.004269123
12,0.005258739
13,0.0056183934
14,0.006364763
15,0.006412506
16,0.0064228177
17,0.006550133
18,0.007607758
19,0.007907152
20,0.008087277
21,0.008285105
22,0.008522391
23,0.00920248
24,0.009352505
25,0.01133281
26,0.012008429
27,0.012318134
28,0.012439132
29,0.012611091
30,0.013099432
31,0.013324976
32,0.013329864
33,0.013656318
34,0.013897896
35,0.0143117905
36,0.014662445
37,0.014715433
38,0.01483953
39,0.015282452
40,0.015487075
41,0.016053855
42,0.016454339
43,0.01681447
44,0.018637002
45,0.018809497
46,0.020573378
47,0.02085197
48,0.02177465
49,0.02253908
50,0.022678614
51,0.022908628
52,0.023711085
53,0.0238055
54,0.024048507
55,0.024933994
56,0.026340663
57,0.02683729
58,0.027786374
59,0.027854204
60,0.028111935
61,0.028259873
62,0.029711962
63,0.030007005
64,0.030710995
65,0.030910194
66,0.030966341
67,0.031186521
68,0.03146857
69,0.032388926
70,0.032599628
71,0.03261149
72,0.033301234
73,0.034383833
74,0.034513533
75,0.03473407
76,0.035452127
77,0.03570521
78,0.03728056
79,0.03781575
80,0.038279295
81,0.03855121
82,0.038647413
83,0.038804352
84,0.03894812
85,0.04084021
86,0.040973663
87,0.041199803
88,0.041615725
89,0.042096555
90,0.04248953
91,0.042880893
92,0.04289198
93,0.043798625
94,0.044350266
95,0.045274615
96,0.04573214
97,0.04576385
98,0.04579228
99,0.04627633
100,0.047355592
101,0.047521055
102,0.047986507
103,0.04851228
104,0.049113512
105,0.04960656
106,0.050759792
107,0.050826848
108,0.051237643
109,0.051372886
110,0.053518713
111,0.053539217
112,0.0546059
113,0.05496961
114,0.056950808
115,0.057006717
116,0.05701375
117,0.05805379
118,0.05862087
119,0.059155762
120,0.059203386
121,0.05971116
122,0.06015885
123,0.06240362
124,0.06379616
125,0.06436676
126,0.06450164
127,0.06568128
128,0.06572378
129,0.066434205
130,0.06729388
131,0.06778771
132,0.068531275
133,0.06865543
134,0.06884539
135,0.0689792
136,0.06918651
137,0.06947744
138,0.06969726
139,0.070525765
140,0.07071322
141,0.071134925
142,0.072107196
143,0.07269651
144,0.07280427
145,0.072847545
146,0.07308948
147,0.07338476
148,0.07352799
149,0.0739066
150,0.07398063
151,0.074732006
152,0.07505363
153,0.07527441
154,0.075782835
155,0.07726973
156,0.077373266
157,0.077447176
158,0.077875555
159,0.078647494
160,0.07872361
161,0.07888335
162,0.07939148
163,0.080148816
164,0.08160406
165,0.08162749
166,0.08181304
167,0.08242315
168,0.08277959
169,0.082915306
170,0.082936704
171,0.083473325
172,0.08521277
173,0.085247695
174,0.08655429
175,0.08662337
176,0.08718002
177,0.087521195
178,0.088620126
179,0.08898234
180,0.08905268
181,0.08961409
182,0.09010196
183,0.090147555
184,0.09024471
185,0.090725064
186,0.09095287
187,0.0909642
188,0.09102154
189,0.09103185
190,0.09133077
191,0.092335224
192,0.09295088
193,0.0930686
194,0.093259335
195,0.093290985
196,0.09353089
197,0.09384823
198,0.093958795
199,0.09450048
200,0.094839334
201,0.09503919
202,0.09540689
203,0.096173346
204,0.09626824
205,0.09708774
206,0.09777099
207,0.09807277
208,0.09864771
209,0.099104226
210,0.0994128
211,0.09962267
212,0.099751234
213,0.10047531
214,0.100510895
215,0.100524664
216,0.10062015
217,0.10065669
218,0.102324426
219,0.10266966
220,0.103699684
221,0.104312
222,0.10435414
223,0.10621184
224,0.10633212
225,0.107403636
226,0.10754466
227,0.10787141
228,0.10811055
229,0.10848153
230,0.1088078
231,0.11015105
232,0.110909164
233,0.11130881
234,0.11133951
235,0.11136037
236,0.11137831
237,0.11195433
238,0.11277634
239,0.11298275
240,0.11299157
241,0.11320293
242,0.11329353
243,0.11403245
244,0.11413437
245,0.114953995
246,0.11633527
247,0.1169852
248,0.11710554
249,0.11806834
250,0.118424535
251,0.11857605
252,0.12021047
253,0.12035406
254,0.120731354
255,0.1210351
256,0.12216282
257,0.12247372
258,0.12444121
259,0.12652028
260,0.1265744
261,0.12668037
262,0.12738538
263,0.12771821
264,0.12845463
265,0.12894142
266,0.13029683
267,0.13032842
268,0.13139647
269,0.13205451
270,0.1322406
271,0.13229644
272,0.1327908
273,0.13300264
274,0.13333476
275,0.13335776
276,0.13403797
277,0.13455671
278,0.1345709
279,0.13485742
280,0.13502419
281,0.13518947
282,0.13560957
283,0.13561654
284,0.13618451
285,0.13624144
286,0.13625342
287,0.13664103
288,0.13698757
289,0.13956022
290,0.13961619
291,0.14024961
292,0.1404599
293,0.14132094
294,0.1414311
295,0.14147013
296,0.14147961
297,0.14153695
298,0.14159453
299,0.14210457
300,0.14272606
301,0.14280522
302,0.14284515
303,0.14292586
304,0.14307487
305,0.14396846
306,0.14506006
307,0.14597899
308,0.14634919
309,0.14649332
310,0.14683032
311,0.14723152
312,0.14787006
313,0.14798701
314,0.14843369
315,0.14879131
316,0.1493249
317,0.14970362
318,0.14980358
319,0.15093249
320,0.1510039
