,0
0,0.0005148053
1,0.0011564493
2,0.0011594296
3,0.0016474128
4,0.0017557144
5,0.0022479892
6,0.0027225018
7,0.002828896
8,0.0029662251
9,0.0029714108
10,0.0031242967
11,0.0038160682
12,0.0040946603
13,0.004321933
14,0.004647076
15,0.004803717
16,0.0049761534
17,0.0050182343
18,0.0050835013
19,0.006596148
20,0.006632924
21,0.006656587
22,0.006776154
23,0.008363187
24,0.008640587
25,0.009617507
26,0.009745836
27,0.010400474
28,0.011363864
29,0.011376858
30,0.011973023
31,0.012164772
32,0.012561142
33,0.013135195
34,0.013374567
35,0.013612449
36,0.0139577985
37,0.01464659
38,0.01475662
39,0.014891386
40,0.015100062
41,0.016121805
42,0.016814172
43,0.016957939
44,0.017248452
45,0.017827988
46,0.018574476
47,0.0188514
48,0.019335985
49,0.019808948
50,0.02029252
51,0.020396471
52,0.020540297
53,0.020638525
54,0.02070862
55,0.020967841
56,0.02114302
57,0.021616042
58,0.023337781
59,0.02340436
60,0.02452612
61,0.024605334
62,0.024674594
63,0.026134849
64,0.02649808
65,0.0267964
66,0.027143896
67,0.028083503
68,0.02832061
69,0.029725015
70,0.030083299
71,0.030483902
72,0.030494034
73,0.03053552
74,0.0308702
75,0.0314188
76,0.031472385
77,0.03191501
78,0.03319204
79,0.033210278
80,0.03375113
81,0.03436941
82,0.035167456
83,0.035571635
84,0.035832226
85,0.036097944
86,0.037698925
87,0.037792265
88,0.037920177
89,0.038018465
90,0.03829515
91,0.038304865
92,0.038749635
93,0.03912711
94,0.039417744
95,0.039601803
96,0.039648533
97,0.03978765
98,0.040174603
99,0.040472507
100,0.04080826
101,0.04148537
102,0.041542947
103,0.04170561
104,0.041974247
105,0.04258877
106,0.042794883
107,0.04409939
108,0.044136584
109,0.045136154
110,0.045559466
111,0.045956254
112,0.04600686
113,0.046559274
114,0.047364116
115,0.048418462
116,0.04949057
117,0.049503505
118,0.050111353
119,0.05050844
120,0.050521433
121,0.051462293
122,0.051760375
123,0.05176884
124,0.052604854
125,0.05309397
126,0.053365707
127,0.05339569
128,0.0536505
129,0.053704143
130,0.05383283
131,0.05391699
132,0.054352462
133,0.05437219
134,0.05452639
135,0.054933548
136,0.05494982
137,0.05537492
138,0.056248188
139,0.057031453
140,0.05721152
141,0.05785966
142,0.059998512
143,0.06131947
144,0.06198907
145,0.062355578
146,0.06314427
147,0.06321502
148,0.063990295
149,0.06475812
150,0.06516683
151,0.065321624
152,0.06604123
153,0.06654
154,0.0667094
155,0.06728232
156,0.06790382
157,0.068657875
158,0.06877899
159,0.07021421
160,0.070274234
161,0.070388794
162,0.07068008
163,0.070838094
164,0.0721814
165,0.072196186
166,0.07258898
167,0.073396444
168,0.07354212
169,0.07359904
170,0.073677
171,0.07394135
172,0.0747776
173,0.074793875
174,0.07552278
175,0.07559234
176,0.07580471
177,0.07587397
178,0.076143324
179,0.076263785
180,0.07659572
181,0.07790357
182,0.07882643
183,0.07912707
184,0.07922739
185,0.07955265
186,0.07998067
187,0.0800581
188,0.080264926
189,0.08072072
190,0.08181584
191,0.084356785
192,0.08443928
193,0.08485639
194,0.084918916
195,0.085078895
196,0.085621536
197,0.08747506
198,0.087686
199,0.08833665
200,0.08870238
201,0.08918464
202,0.089699805
203,0.09055096
204,0.09073734
205,0.09097475
206,0.09100002
207,0.0914188
208,0.09203905
209,0.09220612
210,0.09230918
211,0.09285551
212,0.09289855
213,0.09324503
214,0.093768775
215,0.09404117
216,0.09416032
217,0.094356716
218,0.09472191
219,0.094880104
220,0.09616965
221,0.09620869
222,0.096310794
223,0.09752667
224,0.09775555
225,0.097812355
226,0.09788489
227,0.09822494
228,0.09834212
229,0.09846175
230,0.09979814
231,0.099847615
232,0.10015041
233,0.10058457
234,0.1008479
235,0.100969076
236,0.101688266
237,0.10192883
238,0.10203093
239,0.10227752
240,0.102442026
241,0.10329056
242,0.10419458
243,0.10425305
244,0.104408085
245,0.104966104
246,0.10573858
247,0.10587728
248,0.10602832
249,0.10614312
250,0.106835246
251,0.10695112
252,0.10760772
253,0.10799992
254,0.10840821
255,0.10851824
256,0.10918856
257,0.10968864
258,0.109770656
259,0.10997468
260,0.110144675
261,0.11088979
262,0.11090934
263,0.11164963
264,0.11177719
265,0.11193639
266,0.11207515
267,0.11215466
268,0.11236018
269,0.11414778
270,0.11512023
271,0.115392864
272,0.11545962
273,0.116045654
274,0.11668432
275,0.11694473
276,0.11721462
277,0.1172896
278,0.117948234
279,0.118401825
280,0.11908364
281,0.11928636
282,0.11959773
283,0.12046933
284,0.1205793
285,0.1209476
286,0.121189
287,0.12123507
288,0.12132436
289,0.12149066
290,0.12206781
291,0.12227726
292,0.122876644
293,0.12314725
294,0.12374568
295,0.12390274
296,0.124703884
297,0.12512362
298,0.12553275
299,0.12577236
300,0.12629592
301,0.1267491
302,0.1271202
303,0.12820613
304,0.12858957
305,0.12874573
306,0.12892997
307,0.12906313
308,0.12986875
309,0.12995726
310,0.13012421
311,0.1302886
312,0.13049531
313,0.13073617
314,0.13108516
315,0.13181597
316,0.13220996
317,0.1322397
318,0.13229215
319,0.13278568
320,0.13363093
321,0.13413632
322,0.13419175
323,0.13429457
324,0.1344173
325,0.13558996
326,0.1358757
327,0.13598967
328,0.13639206
329,0.13667995
330,0.1368078
331,0.13749266
332,0.13777679
333,0.13803452
334,0.13808781
335,0.13980836
336,0.1399576
337,0.14010549
338,0.14016175
339,0.1409319
340,0.14118314
341,0.14136332
342,0.1415962
343,0.14207667
344,0.14304441
345,0.14421606
346,0.14479512
347,0.14509767
348,0.1453458
349,0.1461227
350,0.14694941
351,0.14725643
352,0.14738429
353,0.14767909
354,0.14795583
355,0.1486007
356,0.14960068
357,0.14965558
358,0.14970571
359,0.14984405
360,0.15008014
361,0.15072638
362,0.1507613
363,0.15088892
364,0.15170276
365,0.15196764
366,0.15231293
367,0.15247065
368,0.15290302
369,0.15344805
370,0.15351701
371,0.15365535
372,0.15411538
373,0.15456527
374,0.15483361
375,0.15593755
376,0.15605795
377,0.15671515
378,0.15682638
379,0.15793478
380,0.15909237
381,0.15958947
382,0.16002953
383,0.16036832
384,0.1604926
385,0.16091448
386,0.16251725
387,0.1627348
388,0.1631006
389,0.16337377
390,0.16409183
391,0.16621214
392,0.16690654
393,0.1672638
394,0.16767126
395,0.1683374
396,0.16887528
397,0.16891724
398,0.16900015
399,0.1697892
400,0.17005223
401,0.17014474
402,0.17053765
403,0.17067468
404,0.17087173
405,0.17112446
406,0.17145848
407,0.1714896
408,0.17215586
409,0.17263371
410,0.17355525
411,0.17384535
412,0.17387378
413,0.17492807
414,0.17542821
415,0.17589092
416,0.17607754
417,0.17616647
418,0.17688733
419,0.17747068
420,0.17790097
421,0.17837143
422,0.17936051
423,0.1798321
424,0.1805436
425,0.18057108
426,0.18177378
427,0.181817
428,0.18207741
429,0.1822558
430,0.18351126
431,0.18375498
432,0.18388373
433,0.18404627
434,0.18474609
435,0.18481725
436,0.18518817
437,0.1855852
438,0.18601108
439,0.18678826
440,0.18799472
441,0.18808627
442,0.1885947
443,0.18896598
444,0.18898135
445,0.18903911
446,0.18961686
447,0.19104445
448,0.19133353
449,0.19156927
450,0.19202262
451,0.19216597
452,0.19269007
453,0.19306934
454,0.19336706
455,0.19413966
456,0.19429916
457,0.19464415
458,0.19500566
459,0.1950751
460,0.19517326
461,0.19609487
462,0.1962145
463,0.19724333
464,0.19819933
465,0.19896334
466,0.19899571
467,0.19951618
468,0.19990653
469,0.20002389
470,0.20027828
471,0.20045716
472,0.20133114
473,0.20155561
474,0.20199424
475,0.20225573
476,0.2026366
477,0.20270205
478,0.20340675
479,0.2034446
480,0.20499134
481,0.20505363
482,0.20561188
483,0.2058661
484,0.2060039
485,0.20655537
486,0.20680398
487,0.20765215
488,0.20829874
489,0.20858061
490,0.20927751
491,0.20966822
492,0.20984179
493,0.21070057
494,0.21073425
495,0.21080482
496,0.21081674
497,0.21111768
498,0.21297485
499,0.21318567
500,0.21339595
501,0.21349913
502,0.21408856
503,0.2150476
504,0.21515757
505,0.21558303
506,0.21586066
507,0.21653235
508,0.21679002
509,0.21794873
510,0.21859169
511,0.21895814
512,0.21904016
513,0.21916223
514,0.21940601
515,0.22018057
516,0.22091615
517,0.22105908
518,0.22123265
519,0.22147316
520,0.22172683
521,0.22177213
522,0.22230709
523,0.22242284
524,0.22259545
525,0.22265118
526,0.22448915
527,0.22449946
528,0.22453457
529,0.22526318
530,0.22546053
531,0.22574556
532,0.22610617
533,0.226358
534,0.22653484
535,0.22687429
536,0.22717917
537,0.22723776
538,0.22750372
539,0.22755289
540,0.2276128
541,0.22880512
542,0.22922653
543,0.22985935
544,0.22987723
545,0.22999185
546,0.2301501
547,0.23017073
548,0.23088026
549,0.2317031
550,0.23216146
551,0.23235899
552,0.23240286
553,0.23252112
554,0.2328558
555,0.23307556
556,0.23402375
557,0.23428828
558,0.23633558
559,0.23704731
560,0.2381801
561,0.23822206
562,0.23842609
563,0.23871672
564,0.23955828
565,0.23978037
566,0.23978657
567,0.24030328
568,0.24073166
569,0.24119449
570,0.24158001
571,0.24190694
572,0.24200815
573,0.24228364
574,0.24490905
575,0.24511486
576,0.24598747
577,0.24600917
578,0.2463677
579,0.24648833
580,0.24662781
581,0.2470457
582,0.24783778
583,0.24884439
584,0.24938482
585,0.24991995
586,0.2503791
587,0.25051016
588,0.25058132
589,0.2508213
590,0.25109136
591,0.25123268
592,0.2520392
593,0.2521267
594,0.25248587
595,0.25267208
596,0.25274515
597,0.2531634
598,0.25334382
599,0.25474447
600,0.25534898
601,0.2556697
602,0.2566808
603,0.25677627
604,0.2570172
