,0
0,0.00011587143
1,0.00094538927
2,0.001367271
3,0.0014318228
4,0.002583325
5,0.0028526783
6,0.0031297207
7,0.0032693148
8,0.0033783317
9,0.0040076375
10,0.0041471124
11,0.004731059
12,0.005032003
13,0.0050786138
14,0.005120456
15,0.0053423643
16,0.007139504
17,0.007198274
18,0.007343054
19,0.008886695
20,0.009003043
21,0.009300411
22,0.009687185
23,0.00976336
24,0.009907305
25,0.010152757
26,0.01095134
27,0.0112271905
28,0.011336923
29,0.011745453
30,0.011942744
31,0.012542844
32,0.012557983
33,0.012690783
34,0.013719678
35,0.013751328
36,0.013820529
37,0.0141837
38,0.014280975
39,0.014641523
40,0.015325308
41,0.0155623555
42,0.016049325
43,0.016388774
44,0.016483903
45,0.01725018
46,0.017475963
47,0.01751256
48,0.01868707
49,0.019543469
50,0.019625902
51,0.02095449
52,0.021034837
53,0.021599293
54,0.02161944
55,0.023266435
56,0.02375871
57,0.024307668
58,0.024369359
59,0.024492383
60,0.02454549
61,0.027282119
62,0.027309954
63,0.02817434
64,0.028865993
65,0.028957307
66,0.030190647
67,0.030214429
68,0.030370831
69,0.030743122
70,0.030947804
71,0.032252014
72,0.032454967
73,0.032888412
74,0.032947123
75,0.033818007
76,0.034347117
77,0.03462994
78,0.03477621
79,0.0349499
80,0.03573656
81,0.035778046
82,0.03625852
83,0.036325455
84,0.036444962
85,0.03689927
86,0.0372864
87,0.03861159
88,0.038662076
89,0.03882736
90,0.039051175
91,0.039176643
92,0.03941971
93,0.039997756
94,0.0402025
95,0.040403128
96,0.04046023
97,0.04202181
98,0.04288119
99,0.04305917
100,0.04335904
101,0.04361558
102,0.044154048
103,0.044154763
104,0.0443753
105,0.04460728
106,0.044710517
107,0.045220077
108,0.045377493
109,0.04675758
110,0.046887457
111,0.047477067
112,0.048341155
113,0.04835826
114,0.049756706
115,0.050398827
116,0.050766766
117,0.0527519
118,0.052940845
119,0.054531634
120,0.056031168
121,0.056089997
122,0.05679393
123,0.05693233
124,0.05775088
125,0.057921767
126,0.05807537
127,0.05848998
128,0.058513343
129,0.058826447
130,0.05925882
131,0.06005293
132,0.06058228
133,0.061454654
134,0.062363505
135,0.06264156
136,0.06303322
137,0.06342572
138,0.063696206
139,0.063723266
140,0.06392938
141,0.06399739
142,0.06415188
143,0.06416112
144,0.064305544
145,0.06494057
146,0.066271245
147,0.06643087
148,0.06644666
149,0.06672782
150,0.06677604
151,0.06695098
152,0.06718665
153,0.06728768
154,0.06729603
155,0.067508936
156,0.06754023
157,0.067917705
158,0.06800377
159,0.0683316
160,0.06854069
161,0.068617344
162,0.06902641
163,0.06953156
164,0.069672406
165,0.07000965
166,0.07101941
167,0.071655154
168,0.07174492
169,0.07213825
170,0.07319939
171,0.07343161
172,0.074102044
173,0.07500273
174,0.07561475
175,0.07660818
176,0.077396035
177,0.07765174
178,0.07862085
179,0.07872951
180,0.07947707
181,0.07963842
182,0.07966298
183,0.07983482
184,0.08071053
185,0.080731034
186,0.081296384
187,0.0813604
188,0.0816558
189,0.08172077
190,0.081939936
191,0.08354586
192,0.08440596
193,0.08521646
194,0.08554202
195,0.08609599
196,0.08611506
197,0.08689612
198,0.087016284
199,0.08776635
200,0.088371575
201,0.088385224
202,0.08918321
203,0.08957708
204,0.08959776
205,0.091145396
206,0.091281295
207,0.09154874
208,0.09172827
209,0.09177327
210,0.09191805
211,0.09239197
212,0.092650175
213,0.09314686
214,0.09422493
215,0.09428114
216,0.09498119
217,0.09512818
218,0.09537107
219,0.09549171
220,0.09549528
221,0.09572166
222,0.09573507
223,0.09586853
224,0.09639168
225,0.09715819
226,0.097461045
227,0.09759861
228,0.09848386
229,0.09912157
230,0.09934765
231,0.09946936
232,0.10079467
233,0.101141214
234,0.10157585
235,0.10160917
236,0.10167861
237,0.10289115
238,0.10298878
239,0.103171945
240,0.10349727
241,0.10381985
242,0.10526681
243,0.105276525
244,0.105562806
245,0.105927765
246,0.10638815
247,0.10683715
248,0.10702342
249,0.10726243
250,0.10830349
251,0.10859209
252,0.10911524
253,0.109258235
254,0.10930532
255,0.10962868
256,0.10974443
257,0.110011935
258,0.11091995
259,0.11095828
260,0.11175305
261,0.11202675
262,0.11211938
263,0.1122753
264,0.11273694
265,0.11315644
266,0.11372477
267,0.11441362
268,0.11447781
269,0.11472058
270,0.11499262
271,0.11504543
272,0.116267264
273,0.116779685
274,0.11699653
275,0.11742103
276,0.11887252
277,0.11929071
278,0.119597375
279,0.12117541
280,0.12118232
281,0.12136912
282,0.12154132
283,0.12244135
284,0.12252337
285,0.12308133
286,0.1235984
287,0.123675704
288,0.1236797
289,0.12406194
290,0.12418932
291,0.12438357
292,0.12464416
293,0.12535298
294,0.12543797
295,0.12598109
296,0.12628222
297,0.12643743
298,0.12739831
299,0.1274581
300,0.12808871
301,0.12831497
302,0.12844324
303,0.12846339
304,0.12847292
305,0.12849605
306,0.12858403
307,0.12881821
308,0.12923592
309,0.12965935
