,0
0,0.00056523085
1,0.0012760162
2,0.0014741421
3,0.0025254488
4,0.0030718446
5,0.0033367872
6,0.003884256
7,0.0040683746
8,0.004917264
9,0.005019784
10,0.005389154
11,0.005778551
12,0.005929649
13,0.00599432
14,0.006074369
15,0.0064572096
16,0.008120835
17,0.008184552
18,0.008278012
19,0.008492351
20,0.008636773
21,0.009787977
22,0.010264337
23,0.010921061
24,0.012241721
25,0.012532771
26,0.012688041
27,0.013444066
28,0.014951646
29,0.01532197
30,0.016026258
31,0.01651162
32,0.017158091
33,0.017280042
34,0.018313885
35,0.018461704
36,0.020163357
37,0.020519853
38,0.020934105
39,0.021884501
40,0.021907091
41,0.022925615
42,0.023591816
43,0.023908854
44,0.02392137
45,0.024473786
46,0.024647653
47,0.025298774
48,0.026260674
49,0.027092874
50,0.027161658
51,0.027324557
52,0.027528524
53,0.02765274
54,0.028335512
55,0.028488696
56,0.02927339
57,0.029643297
58,0.02964896
59,0.030156791
60,0.031029165
61,0.031032503
62,0.032039702
63,0.032979727
64,0.033581793
65,0.033661485
66,0.034523845
67,0.034760296
68,0.034813344
69,0.03500992
70,0.035045028
71,0.03547728
72,0.037111104
73,0.03839904
74,0.03857881
75,0.038632095
76,0.03883612
77,0.038968563
78,0.04061109
79,0.04084474
80,0.040973783
81,0.04130721
82,0.04156041
83,0.04160106
84,0.04217267
85,0.042447686
86,0.04247582
87,0.0429886
88,0.043141425
89,0.043224454
90,0.043875754
91,0.043909848
92,0.044003963
93,0.04651308
94,0.04655075
95,0.04686767
96,0.04743266
97,0.047717452
98,0.048278928
99,0.04842651
100,0.048643947
101,0.0492481
102,0.049333036
103,0.049493074
104,0.049504936
105,0.05069506
106,0.051105738
107,0.051176786
108,0.051308393
109,0.05138433
110,0.051688015
111,0.051731884
112,0.051824093
113,0.053035676
114,0.05333233
115,0.05356282
116,0.054662824
117,0.05496645
118,0.05528891
119,0.055386662
120,0.055593252
121,0.056028306
122,0.056951344
123,0.057098746
124,0.057100713
125,0.057598174
126,0.057734013
127,0.058932006
128,0.05961609
129,0.060193658
130,0.060609043
131,0.060964286
132,0.061577797
133,0.061958253
134,0.062117934
135,0.06237328
136,0.06249273
137,0.06326336
138,0.06477356
139,0.06477851
140,0.065216124
141,0.06554854
142,0.06589919
143,0.06794393
144,0.06812608
145,0.0681411
146,0.0689773
147,0.0692175
148,0.0692544
149,0.0699175
150,0.07014549
151,0.070451915
152,0.07085532
153,0.07129997
154,0.07136619
155,0.071573615
156,0.071593165
157,0.071967065
158,0.072363555
159,0.072549045
160,0.072760284
161,0.0728451
162,0.07345492
163,0.07445365
164,0.074501574
165,0.07484603
166,0.0757041
167,0.07630372
168,0.07657391
169,0.07667571
170,0.07722902
171,0.077818155
172,0.0778811
173,0.07856047
174,0.07871109
175,0.07872051
176,0.07902652
177,0.08019
178,0.0802623
179,0.080382586
180,0.08040893
181,0.080414414
182,0.08061391
183,0.08233452
184,0.08341086
185,0.08383912
186,0.08484799
187,0.08515924
188,0.08520216
189,0.08521712
190,0.08532125
191,0.08613855
192,0.086346984
193,0.08693755
194,0.08759189
195,0.087760925
196,0.08812237
197,0.088243246
198,0.088312685
199,0.08868456
200,0.08953184
201,0.09043729
202,0.09064007
203,0.09102857
204,0.09117168
205,0.09130889
206,0.09251249
207,0.09274137
208,0.094052255
209,0.09536028
210,0.09536135
211,0.09538275
212,0.095725894
213,0.09791994
214,0.0991171
215,0.09955859
216,0.0996055
217,0.100726366
218,0.10091001
219,0.1014303
220,0.10154992
221,0.101638556
222,0.10166013
223,0.10207826
224,0.10282248
225,0.10473949
226,0.10531628
227,0.10550547
228,0.105764806
229,0.10684985
230,0.10695058
231,0.10717732
232,0.10726631
233,0.10741162
234,0.10856563
235,0.10866201
236,0.11110836
237,0.11135912
238,0.11172265
239,0.11186707
240,0.11207771
241,0.11240524
242,0.1124872
243,0.11343187
244,0.11514145
245,0.11691582
246,0.11699909
247,0.118322015
248,0.118789315
249,0.11890322
250,0.119433284
251,0.11947608
252,0.12097895
253,0.12112969
254,0.121775985
255,0.12273592
256,0.12310964
257,0.12374234
258,0.124195874
259,0.12427819
260,0.124952614
261,0.12540382
262,0.12590224
263,0.12670416
264,0.12777549
265,0.12844175
266,0.12847716
267,0.12943119
268,0.13007396
269,0.13014746
270,0.13048786
271,0.13099009
272,0.13123703
273,0.13131458
274,0.13140392
275,0.13169289
276,0.13223362
277,0.1338129
278,0.13472652
279,0.13473165
280,0.13493317
281,0.13587165
282,0.1359899
283,0.13614094
284,0.13655728
285,0.13683659
286,0.13787562
287,0.13808578
288,0.13810778
289,0.13958663
290,0.14049578
291,0.1417203
292,0.14175391
293,0.14199668
294,0.14300728
295,0.14302272
296,0.14388299
297,0.14495939
298,0.14511585
299,0.14522785
300,0.1457622
301,0.14576334
302,0.14588368
303,0.14614815
304,0.14632171
305,0.14693892
306,0.14734429
307,0.14761698
308,0.14813954
309,0.14834058
310,0.14878976
311,0.14959633
312,0.15122467
313,0.15203351
314,0.15208155
315,0.15211278
316,0.15246534
317,0.15314841
318,0.15378708
319,0.15433383
320,0.15452623
321,0.1555233
322,0.15581465
323,0.15621608
324,0.15636331
325,0.15663785
326,0.15715927
327,0.15743536
328,0.15916073
329,0.15970075
330,0.16003245
331,0.1609329
332,0.16118711
333,0.16156816
334,0.16191667
335,0.16294974
336,0.16327447
337,0.16356081
338,0.16382813
339,0.16391927
340,0.16418427
341,0.16436553
342,0.16567689
343,0.16576076
344,0.16586518
345,0.16646695
346,0.16721994
347,0.16756016
348,0.16763479
349,0.16802901
350,0.1682896
351,0.16921574
352,0.16932791
353,0.16952962
354,0.17017496
355,0.170609
356,0.17124915
357,0.17166138
358,0.17179549
359,0.17183757
360,0.17241156
361,0.17241687
362,0.17285156
363,0.17316908
364,0.17416024
365,0.17423499
366,0.17518568
367,0.17530578
368,0.17666113
369,0.17731887
370,0.17885083
371,0.17940581
372,0.1797266
373,0.17989075
374,0.18049294
375,0.18132013
376,0.18207383
377,0.18233806
378,0.18276471
379,0.18323028
380,0.18346292
381,0.18519664
382,0.18531346
383,0.18634951
384,0.18646085
385,0.18714589
386,0.18813741
387,0.1884067
388,0.18847054
389,0.18955135
390,0.18994445
391,0.19009686
392,0.19043899
393,0.19077873
394,0.1908328
395,0.19107687
