,0
0,0.0008778572
1,0.0014715195
2,0.0024371147
3,0.002703905
4,0.0029287338
5,0.0031514168
6,0.0037292242
7,0.003848672
8,0.0038939714
9,0.004501283
10,0.0045325756
11,0.004545152
12,0.0047544837
13,0.004808545
14,0.00536263
15,0.0053827763
16,0.0054790378
17,0.0058469176
18,0.006420791
19,0.0064958334
20,0.0073769093
21,0.0076745152
22,0.008041382
23,0.008413553
24,0.008479893
25,0.008966088
26,0.009766459
27,0.009910524
28,0.010251045
29,0.01073873
30,0.010990202
31,0.011484861
32,0.012508035
33,0.012574494
34,0.012613475
35,0.012620926
36,0.013287365
37,0.013500154
38,0.014118493
39,0.014597416
40,0.014960468
41,0.015014648
42,0.015781641
43,0.015829146
44,0.01623118
45,0.016384661
46,0.016865611
47,0.018199205
48,0.01840061
49,0.018508673
50,0.018921077
51,0.019018292
52,0.019246101
53,0.019608796
54,0.019832194
55,0.02061385
56,0.020893157
57,0.021429837
58,0.021845996
59,0.021861672
60,0.02258277
61,0.022665799
62,0.022836745
63,0.022846758
64,0.023030996
65,0.02311331
66,0.023375928
67,0.023419797
68,0.023733556
69,0.023873031
70,0.024142504
71,0.024383426
72,0.0246225
73,0.024657309
74,0.024952948
75,0.025057733
76,0.025098681
77,0.02528137
78,0.025329709
79,0.026926398
80,0.02700907
81,0.02741915
82,0.02765578
83,0.027982175
84,0.028403878
85,0.030055583
86,0.03042674
87,0.030619085
88,0.030907154
89,0.031022668
90,0.03159243
91,0.03161931
92,0.03175366
93,0.03190112
94,0.03216833
95,0.032342374
96,0.032467484
97,0.03257799
98,0.032703817
99,0.03296584
100,0.033391237
101,0.034054875
102,0.034597278
103,0.035484195
104,0.03593892
105,0.036671758
106,0.037239075
107,0.037534773
108,0.03762865
109,0.03764367
110,0.037688315
111,0.038502634
112,0.039794624
113,0.04050213
114,0.04083556
115,0.04089856
116,0.04099381
117,0.04107529
118,0.04148805
119,0.041645646
120,0.042747855
121,0.042768598
122,0.04341191
123,0.043559074
124,0.043646395
125,0.043961227
126,0.044178605
127,0.04434824
128,0.04531032
129,0.045478284
130,0.045618355
131,0.045772552
