,0
0,0.00012379885
1,0.00106287
2,0.0011399388
3,0.0014385581
4,0.0016348958
5,0.001832068
6,0.0020818114
7,0.0027871728
8,0.003448546
9,0.0034758449
10,0.0037173033
11,0.0040671825
12,0.004395187
13,0.0046862364
14,0.006008506
15,0.006495297
16,0.006693363
17,0.007013917
18,0.007185459
19,0.007561922
20,0.008311331
21,0.00847888
22,0.0095312
23,0.009754479
24,0.010092676
25,0.010367334
26,0.010627151
27,0.011019349
28,0.011438727
29,0.011882901
30,0.0125159025
31,0.013094187
32,0.013592124
33,0.013605297
34,0.014207125
35,0.014231145
36,0.015206873
37,0.015272379
38,0.015311837
39,0.015509188
40,0.0155261755
41,0.015608132
42,0.016660273
43,0.016689062
44,0.0167076
45,0.017611206
46,0.017701685
47,0.017757118
48,0.018073082
49,0.018788397
50,0.01885122
51,0.019053161
52,0.01935482
53,0.019800365
54,0.020023108
55,0.020922363
56,0.021519542
57,0.021990776
58,0.022108853
59,0.02268666
60,0.023745656
61,0.023769319
62,0.023967147
63,0.024475038
64,0.024883091
65,0.024971068
66,0.02548796
67,0.025593579
68,0.025713086
69,0.025871098
70,0.025998294
71,0.026525736
72,0.026610434
73,0.026673913
74,0.026738286
75,0.026790261
76,0.02735579
77,0.028074324
78,0.028189361
79,0.02911979
80,0.029625237
81,0.029937387
82,0.02994454
83,0.030347168
84,0.030646265
85,0.03076315
86,0.030999422
87,0.031634152
88,0.031656027
89,0.03172165
90,0.03220308
91,0.03244126
92,0.032596886
93,0.033186853
94,0.033510625
95,0.03363937
96,0.03430444
97,0.0343827
98,0.035123587
99,0.035167336
100,0.03559977
101,0.03593868
102,0.036237
103,0.03627026
104,0.036968112
105,0.037103653
106,0.03770113
107,0.038219213
108,0.03993565
109,0.039937258
110,0.04015541
111,0.040754735
112,0.042446434
113,0.04263383
114,0.04264587
115,0.04317218
116,0.043260336
117,0.04337865
118,0.04397148
119,0.044294357
120,0.044474125
121,0.04510075
122,0.045210898
123,0.046076894
124,0.046130896
125,0.046346426
126,0.047069013
127,0.04726863
128,0.047352076
129,0.04802519
130,0.048206568
131,0.04936415
132,0.049705505
133,0.049887657
134,0.050300896
135,0.05036527
136,0.050397217
137,0.05092287
138,0.051222563
139,0.05192405
140,0.051926434
141,0.052033126
142,0.052714705
143,0.052729547
144,0.053447545
145,0.054254115
146,0.054409742
147,0.05450505
148,0.055061996
149,0.055822253
150,0.056681216
151,0.056936443
152,0.057077825
153,0.05787933
154,0.058063626
155,0.05828905
156,0.05864805
157,0.05906558
158,0.0602113
159,0.060355246
160,0.060422778
161,0.06076294
162,0.060782015
163,0.061116636
164,0.06171441
165,0.061773777
166,0.062485337
167,0.06340605
168,0.0637458
169,0.063768744
170,0.06456673
171,0.065256834
172,0.06536752
173,0.066926
174,0.06705618
175,0.067516804
176,0.0676074
177,0.06781548
178,0.068042874
179,0.06811315
180,0.06862903
181,0.068703234
182,0.06926763
183,0.06955987
184,0.07007551
185,0.07103884
186,0.07204181
187,0.07261866
188,0.07275474
189,0.073183894
190,0.07326126
191,0.074392736
192,0.07446629
193,0.07484323
194,0.07492298
195,0.07502061
196,0.07595873
197,0.076215625
198,0.076280594
199,0.07669711
200,0.07670194
201,0.07684165
202,0.077791214
203,0.077881515
204,0.07793468
205,0.07832575
206,0.07872236
207,0.07908684
208,0.079307854
209,0.07930857
210,0.08046442
211,0.08095026
212,0.081311345
213,0.08253008
214,0.08262718
215,0.08276653
216,0.08397412
217,0.08399075
218,0.08409423
219,0.08429438
220,0.084397495
221,0.08569527
222,0.08595431
223,0.08625841
224,0.08670032
225,0.087261915
226,0.08746314
227,0.089018464
228,0.089410424
229,0.090210855
230,0.090447724
231,0.092701614
232,0.09332758
233,0.09406179
234,0.09486538
235,0.09493458
236,0.09630686
237,0.09718609
238,0.09720105
239,0.09735501
240,0.098080754
241,0.09871334
242,0.0990566
243,0.09913778
244,0.099686146
245,0.10012168
246,0.10131931
247,0.10163063
248,0.10177153
249,0.10254705
250,0.10309869
251,0.10320288
252,0.10452336
253,0.104690135
254,0.10499942
255,0.1050266
256,0.10603887
257,0.10760939
258,0.10795188
259,0.10876346
260,0.10905862
261,0.10951191
262,0.11002225
263,0.11051983
264,0.110694826
265,0.110792816
266,0.11100781
267,0.11123055
268,0.11245984
269,0.11280757
270,0.11294001
271,0.11363697
272,0.1146636
273,0.11473614
274,0.11526692
275,0.11553317
276,0.11599773
277,0.11643821
278,0.11645019
279,0.1179477
280,0.1191743
281,0.11928874
282,0.11959052
283,0.119803905
284,0.12015796
285,0.1202178
286,0.120259464
287,0.12060833
288,0.12094939
289,0.12100905
290,0.12110329
291,0.121129036
292,0.12142575
293,0.121809125
294,0.121920645
295,0.122359574
296,0.12240654
297,0.122960925
298,0.12315869
299,0.123209596
300,0.12325579
301,0.123755336
302,0.12433761
303,0.124549866
304,0.12553006
305,0.12582248
306,0.12596667
307,0.12730283
308,0.12751836
309,0.12804192
310,0.12816328
311,0.12823647
312,0.12846273
313,0.12896997
314,0.12906104
315,0.12973094
316,0.13007838
317,0.13023913
318,0.13027418
319,0.13031977
320,0.1305334
321,0.13093323
322,0.13138902
323,0.13177872
324,0.13199419
325,0.13218933
326,0.1323626
327,0.1330573
328,0.1334244
329,0.13347983
330,0.1336661
331,0.13453406
332,0.13502425
333,0.13512063
334,0.13844675
335,0.13886464
336,0.13928962
337,0.13929313
338,0.14170086
339,0.14175504
340,0.14205068
341,0.14226544
342,0.14270812
343,0.14318949
344,0.143502
345,0.14365262
346,0.14376402
347,0.14455503
348,0.14482242
349,0.14544535
350,0.14617819
351,0.14741343
352,0.14790481
353,0.14836401
354,0.14862001
355,0.1492728
356,0.14946204
357,0.14989012
358,0.15103936
359,0.15149802
360,0.15178049
361,0.15223294
362,0.1522829
363,0.15282887
364,0.15308684
365,0.15330607
366,0.15337896
367,0.15443695
368,0.15484285
369,0.15485382
370,0.15511447
371,0.15531194
372,0.15584451
373,0.15611684
374,0.15624648
375,0.15666014
376,0.15680861
377,0.15702498
378,0.15805095
379,0.15923536
380,0.15951955
381,0.15999067
382,0.16028398
383,0.16070569
384,0.1611442
385,0.16139686
386,0.16211718
387,0.16305286
388,0.16335392
389,0.1633572
390,0.16396117
391,0.16405314
392,0.16468424
393,0.16483665
394,0.1650387
395,0.16614413
396,0.16702521
397,0.16716635
398,0.16718638
399,0.16780722
400,0.1680718
401,0.16946685
402,0.17062432
403,0.17064363
404,0.17196482
405,0.17209929
406,0.1732415
407,0.17362946
